date,stock(%),vol
0.8,18.544092,0.222223
0.8,19.802314,0.222223
0.8,21.145905,0.222223
0.8,22.58066,0.222223
0.8,24.112763,0.222223
0.8,25.74882,0.222223
0.8,27.495883,0.222223
0.8,29.361485,0.222223
0.8,31.353669,0.222223
0.8,33.481023,0.222223
0.8,35.752718,0.222223
0.8,38.178549,0.222223
0.8,40.768972,0.222223
0.8,43.535157,0.222223
0.8,46.489027,0.222223
0.8,49.643319,0.222223
0.8,53.01163,0.222223
0.8,56.608481,0.222223
0.8,60.44938,0.222223
0.8,64.550885,0.222223
0.8,68.930678,0.222223
0.8,73.607641,0.222223
0.8,78.601937,0.222223
0.8,83.935097,0.222223
0.8,89.630113,0.222223
0.8,95.711537,0.222223
0.8,102.205588,0.222223
0.8,109.140261,0.222223
0.8,116.545453,0.222223
0.8,124.45309,0.222223
0.8,132.897262,0.222223
0.8,141.914372,0.222223
0.8,151.543296,0.222223
0.8,161.825544,0.222223
0.8,172.805446,0.222223
0.8,184.530336,0.222223
0.8,197.050763,0.222223
0.8,210.420704,0.222223
0.8,224.697799,0.222223
0.8,239.943598,0.222223
0.8,256.223828,0.222223
0.8,273.608675,0.222223
0.8,292.173088,0.222223
0.8,311.997102,0.222223
0.8,333.166179,0.222223
0.8,355.771583,0.222223
0.8,379.910769,0.222223
0.8,405.687804,0.222223
0.8,433.213818,0.222223
0.8,462.607478,0.222223
0.8,493.995505,0.222223
0.8,527.513217,0.222223
0.8,563.305114,0.222223
0.8,601.525499,0.222223
0.8,642.339146,0.222223
,,
0.808333,0.001554,0.222223
0.808333,0.001659,0.222223
0.808333,0.001772,0.222223
0.808333,0.001892,0.222223
0.808333,0.00202,0.222223
0.808333,0.002157,0.222223
0.808333,0.002304,0.222223
0.808333,0.00246,0.222223
0.808333,0.002627,0.222223
0.808333,0.002805,0.222223
0.808333,0.002996,0.222223
0.808333,0.003199,0.222223
0.808333,0.003416,0.222223
0.808333,0.003648,0.222223
0.808333,0.003895,0.222223
0.808333,0.00416,0.222223
0.808333,0.004442,0.222223
0.808333,0.004743,0.222223
0.808333,0.005065,0.222223
0.808333,0.005409,0.222223
0.808333,0.005776,0.222223
0.808333,0.006167,0.222223
0.808333,0.006586,0.222223
0.808333,0.007033,0.222223
0.808333,0.00751,0.222223
0.808333,0.008019,0.222223
0.808333,0.008564,0.222223
0.808333,0.009145,0.222223
